"Campagne","Annee","Trait","Nom_Scientifique","Code_Campagne","Nombre","Poids","Pmoy","longueurmoy","DateDeb","LatDeb","LongDeb","DateFin","LatFin","LongFin"
"SHINY",2030,"H2","Dimichtys.terreli",31,106,212,NA,NA,"01/07/2030 00:00",44.0252493721037,-1.97893256185343,"01/07/2030 00:00",44.0352493721037,-1.95893256185343
"SHINY",2015,"H2","Dimichtys.terreli",19,2,4,NA,NA,"01/07/2015 00:00",44.0252493721037,-1.97893256185343,"01/07/2015 00:00",44.0352493721037,-1.95893256185343
"SHINY",2010,"H2","Dimichtys.terreli",13,0,0,NA,NA,"01/01/2010 00:00",44.0252493721037,-1.97893256185343,"01/01/2010 00:00",44.0352493721037,-1.95893256185343
"SHINY",2015,"H2","Dimichtys.terreli",18,1656,3312,NA,NA,"01/04/2015 00:00",44.0252493721037,-1.97893256185343,"01/04/2015 00:00",44.0352493721037,-1.95893256185343
"SHINY",2030,"H2","Dimichtys.terreli",30,60,120,NA,NA,"01/04/2030 00:00",44.0252493721037,-1.97893256185343,"01/04/2030 00:00",44.0352493721037,-1.95893256185343
"SHINY",2020,"H2","Dimichtys.terreli",24,434,868,NA,NA,"01/10/2020 00:00",44.0252493721037,-1.97893256185343,"01/10/2020 00:00",44.0352493721037,-1.95893256185343
"SHINY",2025,"H2","Dimichtys.terreli",25,5,10,NA,NA,"01/01/2025 00:00",44.0252493721037,-1.97893256185343,"01/01/2025 00:00",44.0352493721037,-1.95893256185343
"SHINY",2005,"H3","Dimichtys.terreli",12,0,0,NA,NA,"01/10/2005 00:00",44.0319617403438,-1.98753627257654,"01/10/2005 00:00",44.0419617403438,-2.00753627257654
"SHINY",2010,"H3","Dimichtys.terreli",13,35,70,NA,NA,"01/01/2010 00:00",44.0319617403438,-1.98753627257654,"01/01/2010 00:00",44.0419617403438,-2.00753627257654
"SHINY",1999,"H3","Dimichtys.terreli",2,6787.59,13575.18,NA,NA,"01/04/1999 00:00",44.0319617403438,-1.98753627257654,"01/04/1999 00:00",44.0419617403438,-2.00753627257654
"SHINY",1999,"H3","Dimichtys.terreli",1,22498.75,44997.5,NA,NA,"01/01/1999 00:00",44.0319617403438,-1.98753627257654,"01/01/1999 00:00",44.0419617403438,-2.00753627257654
"SHINY",1999,"H3","Dimichtys.terreli",3,2576.16,5152.32,NA,NA,"01/07/1999 00:00",44.0319617403438,-1.98753627257654,"01/07/1999 00:00",44.0419617403438,-2.00753627257654
"SHINY",2005,"H3","Dimichtys.terreli",10,87,174,NA,NA,"01/04/2005 00:00",44.0319617403438,-1.98753627257654,"01/04/2005 00:00",44.0419617403438,-2.00753627257654
"SHINY",2015,"H3","Dimichtys.terreli",20,92080,184160,NA,NA,"01/10/2015 00:00",44.0319617403438,-1.98753627257654,"01/10/2015 00:00",44.0419617403438,-2.00753627257654
"SHINY",2005,"H3","Dimichtys.terreli",9,35,70,NA,NA,"01/01/2005 00:00",44.0319617403438,-1.98753627257654,"01/01/2005 00:00",44.0419617403438,-2.00753627257654
"SHINY",2005,"H3","Dimichtys.terreli",11,0,0,NA,NA,"01/07/2005 00:00",44.0319617403438,-1.98753627257654,"01/07/2005 00:00",44.0419617403438,-2.00753627257654
"SHINY",2020,"H3","Dimichtys.terreli",21,1,2,NA,NA,"01/01/2020 00:00",44.0319617403438,-1.98753627257654,"01/01/2020 00:00",44.0419617403438,-2.00753627257654
"SHINY",2010,"H3","Dimichtys.terreli",15,9782,19564,NA,NA,"01/07/2010 00:00",44.0319617403438,-1.98753627257654,"01/07/2010 00:00",44.0419617403438,-2.00753627257654
"SHINY",1999,"H3","Dimichtys.terreli",4,962.63,1925.26,NA,NA,"01/10/1999 00:00",44.0319617403438,-1.98753627257654,"01/10/1999 00:00",44.0419617403438,-2.00753627257654
"SHINY",2000,"H3","Dimichtys.terreli",6,0,0,NA,NA,"01/04/2000 00:00",44.0319617403438,-1.98753627257654,"01/04/2000 00:00",44.0419617403438,-2.00753627257654
"SHINY",2000,"H3","Dimichtys.terreli",8,643,1286,NA,NA,"01/10/2000 00:00",44.0319617403438,-1.98753627257654,"01/10/2000 00:00",44.0419617403438,-2.00753627257654
"SHINY",2025,"H3","Dimichtys.terreli",26,0,0,NA,NA,"01/04/2025 00:00",44.0319617403438,-1.98753627257654,"01/04/2025 00:00",44.0419617403438,-2.00753627257654
"SHINY",2025,"H3","Dimichtys.terreli",28,1662,3324,NA,NA,"01/10/2025 00:00",44.0319617403438,-1.98753627257654,"01/10/2025 00:00",44.0419617403438,-2.00753627257654
"SHINY",2010,"H3","Dimichtys.terreli",14,19,38,NA,NA,"01/04/2010 00:00",44.0319617403438,-1.98753627257654,"01/04/2010 00:00",44.0419617403438,-2.00753627257654
"SHINY",2010,"H3","Dimichtys.terreli",16,1210,2420,NA,NA,"01/10/2010 00:00",44.0319617403438,-1.98753627257654,"01/10/2010 00:00",44.0419617403438,-2.00753627257654
"SHINY",2000,"H3","Dimichtys.terreli",5,4246,8492,NA,NA,"01/01/2000 00:00",44.0319617403438,-1.98753627257654,"01/01/2000 00:00",44.0419617403438,-2.00753627257654
"SHINY",2000,"H3","Dimichtys.terreli",7,0,0,NA,NA,"01/07/2000 00:00",44.0319617403438,-1.98753627257654,"01/07/2000 00:00",44.0419617403438,-2.00753627257654
"SHINY",2015,"H3","Dimichtys.terreli",17,0,0,NA,NA,"01/01/2015 00:00",44.0319617403438,-1.98753627257654,"01/01/2015 00:00",44.0419617403438,-2.00753627257654
"SHINY",2025,"H3","Dimichtys.terreli",27,30,60,NA,NA,"01/07/2025 00:00",44.0319617403438,-1.98753627257654,"01/07/2025 00:00",44.0419617403438,-2.00753627257654
"SHINY",2030,"H3","Dimichtys.terreli",29,205,410,NA,NA,"01/01/2030 00:00",44.0319617403438,-1.98753627257654,"01/01/2030 00:00",44.0419617403438,-2.00753627257654
"SHINY",2020,"H3","Dimichtys.terreli",23,0,0,NA,NA,"01/07/2020 00:00",44.0319617403438,-1.98753627257654,"01/07/2020 00:00",44.0419617403438,-2.00753627257654
"SHINY",2030,"H3","Dimichtys.terreli",31,0,0,NA,NA,"01/07/2030 00:00",44.0319617403438,-1.98753627257654,"01/07/2030 00:00",44.0419617403438,-2.00753627257654
"SHINY",2015,"H3","Dimichtys.terreli",19,0,0,NA,NA,"01/07/2015 00:00",44.0319617403438,-1.98753627257654,"01/07/2015 00:00",44.0419617403438,-2.00753627257654
"SHINY",2030,"H3","Dimichtys.terreli",32,743,1486,NA,NA,"01/10/2030 00:00",44.0319617403438,-1.98753627257654,"01/10/2030 00:00",44.0419617403438,-2.00753627257654
"SHINY",2015,"H3","Dimichtys.terreli",18,856,1712,NA,NA,"01/04/2015 00:00",44.0319617403438,-1.98753627257654,"01/04/2015 00:00",44.0419617403438,-2.00753627257654
"SHINY",2020,"H3","Dimichtys.terreli",22,45369,90738,NA,NA,"01/04/2020 00:00",44.0319617403438,-1.98753627257654,"01/04/2020 00:00",44.0419617403438,-2.00753627257654
"SHINY",2020,"H3","Dimichtys.terreli",24,8787,17574,NA,NA,"01/10/2020 00:00",44.0319617403438,-1.98753627257654,"01/10/2020 00:00",44.0419617403438,-2.00753627257654
"SHINY",2025,"H3","Dimichtys.terreli",25,33,66,NA,NA,"01/01/2025 00:00",44.0319617403438,-1.98753627257654,"01/01/2025 00:00",44.0419617403438,-2.00753627257654
"SHINY",2030,"H3","Dimichtys.terreli",30,0,0,NA,NA,"01/04/2030 00:00",44.0319617403438,-1.98753627257654,"01/04/2030 00:00",44.0419617403438,-2.00753627257654
"SHINY",2000,"H4","Dimichtys.terreli",7,0,0,NA,NA,"01/07/2000 00:00",44.0379117102991,-1.98173680208856,"01/07/2000 00:00",44.0279117102991,-2.00173680208856
"SHINY",2000,"H4","Dimichtys.terreli",8,0,0,NA,NA,"01/10/2000 00:00",44.0379117102991,-1.98173680208856,"01/10/2000 00:00",44.0279117102991,-2.00173680208856
"SHINY",2005,"H4","Dimichtys.terreli",10,1758,3516,NA,NA,"01/04/2005 00:00",44.0379117102991,-1.98173680208856,"01/04/2005 00:00",44.0279117102991,-2.00173680208856
"SHINY",2005,"H4","Dimichtys.terreli",11,0,0,NA,NA,"01/07/2005 00:00",44.0379117102991,-1.98173680208856,"01/07/2005 00:00",44.0279117102991,-2.00173680208856
"SHINY",2000,"H4","Dimichtys.terreli",5,0,0,NA,NA,"01/01/2000 00:00",44.0379117102991,-1.98173680208856,"01/01/2000 00:00",44.0279117102991,-2.00173680208856
"SHINY",2015,"H4","Dimichtys.terreli",20,0,0,NA,NA,"01/10/2015 00:00",44.0379117102991,-1.98173680208856,"01/10/2015 00:00",44.0279117102991,-2.00173680208856
"SHINY",2005,"H4","Dimichtys.terreli",9,0,0,NA,NA,"01/01/2005 00:00",44.0379117102991,-1.98173680208856,"01/01/2005 00:00",44.0279117102991,-2.00173680208856
"SHINY",2000,"H4","Dimichtys.terreli",6,17,34,NA,NA,"01/04/2000 00:00",44.0379117102991,-1.98173680208856,"01/04/2000 00:00",44.0279117102991,-2.00173680208856
"SHINY",2020,"H4","Dimichtys.terreli",21,5110,10220,NA,NA,"01/01/2020 00:00",44.0379117102991,-1.98173680208856,"01/01/2020 00:00",44.0279117102991,-2.00173680208856
"SHINY",2020,"H4","Dimichtys.terreli",23,0,0,NA,NA,"01/07/2020 00:00",44.0379117102991,-1.98173680208856,"01/07/2020 00:00",44.0279117102991,-2.00173680208856
"SHINY",1999,"H4","Dimichtys.terreli",4,1551.9,3103.8,NA,NA,"01/10/1999 00:00",44.0379117102991,-1.98173680208856,"01/10/1999 00:00",44.0279117102991,-2.00173680208856
"SHINY",1999,"H4","Dimichtys.terreli",1,12782.69,25565.38,NA,NA,"01/01/1999 00:00",44.0379117102991,-1.98173680208856,"01/01/1999 00:00",44.0279117102991,-2.00173680208856
"SHINY",1999,"H4","Dimichtys.terreli",3,652.33,1304.66,NA,NA,"01/07/1999 00:00",44.0379117102991,-1.98173680208856,"01/07/1999 00:00",44.0279117102991,-2.00173680208856
"SHINY",2015,"H4","Dimichtys.terreli",18,23,46,NA,NA,"01/04/2015 00:00",44.0379117102991,-1.98173680208856,"01/04/2015 00:00",44.0279117102991,-2.00173680208856
"SHINY",2025,"H4","Dimichtys.terreli",28,0,0,NA,NA,"01/10/2025 00:00",44.0379117102991,-1.98173680208856,"01/10/2025 00:00",44.0279117102991,-2.00173680208856
"SHINY",2020,"H4","Dimichtys.terreli",22,0,0,NA,NA,"01/04/2020 00:00",44.0379117102991,-1.98173680208856,"01/04/2020 00:00",44.0279117102991,-2.00173680208856
"SHINY",2020,"H4","Dimichtys.terreli",24,22017,44034,NA,NA,"01/10/2020 00:00",44.0379117102991,-1.98173680208856,"01/10/2020 00:00",44.0279117102991,-2.00173680208856
"SHINY",2010,"H4","Dimichtys.terreli",13,0,0,NA,NA,"01/01/2010 00:00",44.0379117102991,-1.98173680208856,"01/01/2010 00:00",44.0279117102991,-2.00173680208856
"SHINY",1999,"H4","Dimichtys.terreli",2,3256.06,6512.12,NA,NA,"01/04/1999 00:00",44.0379117102991,-1.98173680208856,"01/04/1999 00:00",44.0279117102991,-2.00173680208856
"SHINY",2015,"H4","Dimichtys.terreli",17,0,0,NA,NA,"01/01/2015 00:00",44.0379117102991,-1.98173680208856,"01/01/2015 00:00",44.0279117102991,-2.00173680208856
"SHINY",2015,"H4","Dimichtys.terreli",19,1225,2450,NA,NA,"01/07/2015 00:00",44.0379117102991,-1.98173680208856,"01/07/2015 00:00",44.0279117102991,-2.00173680208856
"SHINY",2030,"H4","Dimichtys.terreli",29,3719,7438,NA,NA,"01/01/2030 00:00",44.0379117102991,-1.98173680208856,"01/01/2030 00:00",44.0279117102991,-2.00173680208856
"SHINY",2030,"H4","Dimichtys.terreli",31,0,0,NA,NA,"01/07/2030 00:00",44.0379117102991,-1.98173680208856,"01/07/2030 00:00",44.0279117102991,-2.00173680208856
"SHINY",2005,"H4","Dimichtys.terreli",12,47,94,NA,NA,"01/10/2005 00:00",44.0379117102991,-1.98173680208856,"01/10/2005 00:00",44.0279117102991,-2.00173680208856
"SHINY",2010,"H4","Dimichtys.terreli",14,0,0,NA,NA,"01/04/2010 00:00",44.0379117102991,-1.98173680208856,"01/04/2010 00:00",44.0279117102991,-2.00173680208856
"SHINY",2010,"H4","Dimichtys.terreli",16,5,10,NA,NA,"01/10/2010 00:00",44.0379117102991,-1.98173680208856,"01/10/2010 00:00",44.0279117102991,-2.00173680208856
"SHINY",2025,"H4","Dimichtys.terreli",26,106,212,NA,NA,"01/04/2025 00:00",44.0379117102991,-1.98173680208856,"01/04/2025 00:00",44.0279117102991,-2.00173680208856
"SHINY",2010,"H4","Dimichtys.terreli",15,0,0,NA,NA,"01/07/2010 00:00",44.0379117102991,-1.98173680208856,"01/07/2010 00:00",44.0279117102991,-2.00173680208856
"SHINY",2030,"H4","Dimichtys.terreli",30,0,0,NA,NA,"01/04/2030 00:00",44.0379117102991,-1.98173680208856,"01/04/2030 00:00",44.0279117102991,-2.00173680208856
"SHINY",2025,"H4","Dimichtys.terreli",27,0,0,NA,NA,"01/07/2025 00:00",44.0379117102991,-1.98173680208856,"01/07/2025 00:00",44.0279117102991,-2.00173680208856
"SHINY",2030,"H4","Dimichtys.terreli",32,0,0,NA,NA,"01/10/2030 00:00",44.0379117102991,-1.98173680208856,"01/10/2030 00:00",44.0279117102991,-2.00173680208856
"SHINY",2025,"H4","Dimichtys.terreli",25,49,98,NA,NA,"01/01/2025 00:00",44.0379117102991,-1.98173680208856,"01/01/2025 00:00",44.0279117102991,-2.00173680208856
"SHINY",2000,"H5","Dimichtys.terreli",5,18813,37626,NA,NA,"01/01/2000 00:00",44.0241092794714,-1.98276196327293,"01/01/2000 00:00",44.0241092794714,-1.96276196327293
"SHINY",2005,"H5","Dimichtys.terreli",9,0,0,NA,NA,"01/01/2005 00:00",44.0241092794714,-1.98276196327293,"01/01/2005 00:00",44.0241092794714,-1.96276196327293
"SHINY",2005,"H5","Dimichtys.terreli",11,1,2,NA,NA,"01/07/2005 00:00",44.0241092794714,-1.98276196327293,"01/07/2005 00:00",44.0241092794714,-1.96276196327293
"SHINY",2000,"H5","Dimichtys.terreli",8,2,4,NA,NA,"01/10/2000 00:00",44.0241092794714,-1.98276196327293,"01/10/2000 00:00",44.0241092794714,-1.96276196327293
"SHINY",1999,"H5","Dimichtys.terreli",2,1328.49,2656.98,NA,NA,"01/04/1999 00:00",44.0241092794714,-1.98276196327293,"01/04/1999 00:00",44.0241092794714,-1.96276196327293
"SHINY",2005,"H5","Dimichtys.terreli",12,0,0,NA,NA,"01/10/2005 00:00",44.0241092794714,-1.98276196327293,"01/10/2005 00:00",44.0241092794714,-1.96276196327293
"SHINY",2000,"H5","Dimichtys.terreli",6,778,1556,NA,NA,"01/04/2000 00:00",44.0241092794714,-1.98276196327293,"01/04/2000 00:00",44.0241092794714,-1.96276196327293
"SHINY",1999,"H5","Dimichtys.terreli",3,1573.59,3147.18,NA,NA,"01/07/1999 00:00",44.0241092794714,-1.98276196327293,"01/07/1999 00:00",44.0241092794714,-1.96276196327293
"SHINY",2015,"H5","Dimichtys.terreli",18,0,0,NA,NA,"01/04/2015 00:00",44.0241092794714,-1.98276196327293,"01/04/2015 00:00",44.0241092794714,-1.96276196327293
"SHINY",2000,"H5","Dimichtys.terreli",7,0,0,NA,NA,"01/07/2000 00:00",44.0241092794714,-1.98276196327293,"01/07/2000 00:00",44.0241092794714,-1.96276196327293
"SHINY",2020,"H5","Dimichtys.terreli",22,0,0,NA,NA,"01/04/2020 00:00",44.0241092794714,-1.98276196327293,"01/04/2020 00:00",44.0241092794714,-1.96276196327293
"SHINY",2020,"H5","Dimichtys.terreli",24,0,0,NA,NA,"01/10/2020 00:00",44.0241092794714,-1.98276196327293,"01/10/2020 00:00",44.0241092794714,-1.96276196327293
"SHINY",2010,"H5","Dimichtys.terreli",13,142,284,NA,NA,"01/01/2010 00:00",44.0241092794714,-1.98276196327293,"01/01/2010 00:00",44.0241092794714,-1.96276196327293
"SHINY",2010,"H5","Dimichtys.terreli",15,142,284,NA,NA,"01/07/2010 00:00",44.0241092794714,-1.98276196327293,"01/07/2010 00:00",44.0241092794714,-1.96276196327293
"SHINY",1999,"H5","Dimichtys.terreli",4,1012.89,2025.78,NA,NA,"01/10/1999 00:00",44.0241092794714,-1.98276196327293,"01/10/1999 00:00",44.0241092794714,-1.96276196327293
"SHINY",2015,"H5","Dimichtys.terreli",19,87,174,NA,NA,"01/07/2015 00:00",44.0241092794714,-1.98276196327293,"01/07/2015 00:00",44.0241092794714,-1.96276196327293
"SHINY",2020,"H5","Dimichtys.terreli",21,263,526,NA,NA,"01/01/2020 00:00",44.0241092794714,-1.98276196327293,"01/01/2020 00:00",44.0241092794714,-1.96276196327293
"SHINY",2005,"H5","Dimichtys.terreli",10,4216,8432,NA,NA,"01/04/2005 00:00",44.0241092794714,-1.98276196327293,"01/04/2005 00:00",44.0241092794714,-1.96276196327293
"SHINY",2025,"H5","Dimichtys.terreli",25,89,178,NA,NA,"01/01/2025 00:00",44.0241092794714,-1.98276196327293,"01/01/2025 00:00",44.0241092794714,-1.96276196327293
"SHINY",1999,"H5","Dimichtys.terreli",1,9352.6,18705.2,NA,NA,"01/01/1999 00:00",44.0241092794714,-1.98276196327293,"01/01/1999 00:00",44.0241092794714,-1.96276196327293
"SHINY",2010,"H5","Dimichtys.terreli",16,0,0,NA,NA,"01/10/2010 00:00",44.0241092794714,-1.98276196327293,"01/10/2010 00:00",44.0241092794714,-1.96276196327293
"SHINY",2030,"H5","Dimichtys.terreli",31,4730,9460,NA,NA,"01/07/2030 00:00",44.0241092794714,-1.98276196327293,"01/07/2030 00:00",44.0241092794714,-1.96276196327293
"SHINY",2015,"H5","Dimichtys.terreli",20,27,54,NA,NA,"01/10/2015 00:00",44.0241092794714,-1.98276196327293,"01/10/2015 00:00",44.0241092794714,-1.96276196327293
"SHINY",2015,"H5","Dimichtys.terreli",17,15089,30178,NA,NA,"01/01/2015 00:00",44.0241092794714,-1.98276196327293,"01/01/2015 00:00",44.0241092794714,-1.96276196327293
"SHINY",2030,"H5","Dimichtys.terreli",32,4065,8130,NA,NA,"01/10/2030 00:00",44.0241092794714,-1.98276196327293,"01/10/2030 00:00",44.0241092794714,-1.96276196327293
"SHINY",2025,"H5","Dimichtys.terreli",26,1,2,NA,NA,"01/04/2025 00:00",44.0241092794714,-1.98276196327293,"01/04/2025 00:00",44.0241092794714,-1.96276196327293
"SHINY",2025,"H5","Dimichtys.terreli",28,0,0,NA,NA,"01/10/2025 00:00",44.0241092794714,-1.98276196327293,"01/10/2025 00:00",44.0241092794714,-1.96276196327293
"SHINY",2010,"H5","Dimichtys.terreli",14,0,0,NA,NA,"01/04/2010 00:00",44.0241092794714,-1.98276196327293,"01/04/2010 00:00",44.0241092794714,-1.96276196327293
"SHINY",2030,"H5","Dimichtys.terreli",29,0,0,NA,NA,"01/01/2030 00:00",44.0241092794714,-1.98276196327293,"01/01/2030 00:00",44.0241092794714,-1.96276196327293
"SHINY",2020,"H5","Dimichtys.terreli",23,58,116,NA,NA,"01/07/2020 00:00",44.0241092794714,-1.98276196327293,"01/07/2020 00:00",44.0241092794714,-1.96276196327293
"SHINY",2030,"H5","Dimichtys.terreli",30,618,1236,NA,NA,"01/04/2030 00:00",44.0241092794714,-1.98276196327293,"01/04/2030 00:00",44.0241092794714,-1.96276196327293
"SHINY",2025,"H5","Dimichtys.terreli",27,0,0,NA,NA,"01/07/2025 00:00",44.0241092794714,-1.98276196327293,"01/07/2025 00:00",44.0241092794714,-1.96276196327293
"SHINY",2000,"H6","Dimichtys.terreli",7,0,0,NA,NA,"01/07/2000 00:00",44.0136802527797,-1.98234325883677,"01/07/2000 00:00",44.0236802527797,-1.96234325883677
"SHINY",2005,"H6","Dimichtys.terreli",10,3,6,NA,NA,"01/04/2005 00:00",44.0136802527797,-1.98234325883677,"01/04/2005 00:00",44.0236802527797,-1.96234325883677
"SHINY",1999,"H6","Dimichtys.terreli",3,4893.87,9787.74,NA,NA,"01/07/1999 00:00",44.0136802527797,-1.98234325883677,"01/07/1999 00:00",44.0236802527797,-1.96234325883677
"SHINY",2000,"H6","Dimichtys.terreli",5,812,1624,NA,NA,"01/01/2000 00:00",44.0136802527797,-1.98234325883677,"01/01/2000 00:00",44.0236802527797,-1.96234325883677
"SHINY",1999,"H6","Dimichtys.terreli",4,7471.09,14942.18,NA,NA,"01/10/1999 00:00",44.0136802527797,-1.98234325883677,"01/10/1999 00:00",44.0236802527797,-1.96234325883677
"SHINY",2000,"H6","Dimichtys.terreli",6,1,2,NA,NA,"01/04/2000 00:00",44.0136802527797,-1.98234325883677,"01/04/2000 00:00",44.0236802527797,-1.96234325883677
"SHINY",2005,"H6","Dimichtys.terreli",11,2,4,NA,NA,"01/07/2005 00:00",44.0136802527797,-1.98234325883677,"01/07/2005 00:00",44.0236802527797,-1.96234325883677
"SHINY",2010,"H6","Dimichtys.terreli",13,7071,14142,NA,NA,"01/01/2010 00:00",44.0136802527797,-1.98234325883677,"01/01/2010 00:00",44.0236802527797,-1.96234325883677
"SHINY",2015,"H6","Dimichtys.terreli",20,0,0,NA,NA,"01/10/2015 00:00",44.0136802527797,-1.98234325883677,"01/10/2015 00:00",44.0236802527797,-1.96234325883677
"SHINY",2005,"H6","Dimichtys.terreli",9,781,1562,NA,NA,"01/01/2005 00:00",44.0136802527797,-1.98234325883677,"01/01/2005 00:00",44.0236802527797,-1.96234325883677
"SHINY",2015,"H6","Dimichtys.terreli",19,0,0,NA,NA,"01/07/2015 00:00",44.0136802527797,-1.98234325883677,"01/07/2015 00:00",44.0236802527797,-1.96234325883677
"SHINY",2000,"H6","Dimichtys.terreli",8,0,0,NA,NA,"01/10/2000 00:00",44.0136802527797,-1.98234325883677,"01/10/2000 00:00",44.0236802527797,-1.96234325883677
"SHINY",2020,"H6","Dimichtys.terreli",23,1750,3500,NA,NA,"01/07/2020 00:00",44.0136802527797,-1.98234325883677,"01/07/2020 00:00",44.0236802527797,-1.96234325883677
"SHINY",2015,"H6","Dimichtys.terreli",17,0,0,NA,NA,"01/01/2015 00:00",44.0136802527797,-1.98234325883677,"01/01/2015 00:00",44.0236802527797,-1.96234325883677
"SHINY",1999,"H6","Dimichtys.terreli",1,7385.32,14770.64,NA,NA,"01/01/1999 00:00",44.0136802527797,-1.98234325883677,"01/01/1999 00:00",44.0236802527797,-1.96234325883677
"SHINY",2010,"H6","Dimichtys.terreli",16,2,4,NA,NA,"01/10/2010 00:00",44.0136802527797,-1.98234325883677,"01/10/2010 00:00",44.0236802527797,-1.96234325883677
"SHINY",2015,"H6","Dimichtys.terreli",18,31425,62850,NA,NA,"01/04/2015 00:00",44.0136802527797,-1.98234325883677,"01/04/2015 00:00",44.0236802527797,-1.96234325883677
"SHINY",1999,"H6","Dimichtys.terreli",2,3212.63,6425.26,NA,NA,"01/04/1999 00:00",44.0136802527797,-1.98234325883677,"01/04/1999 00:00",44.0236802527797,-1.96234325883677
"SHINY",2020,"H6","Dimichtys.terreli",22,21283,42566,NA,NA,"01/04/2020 00:00",44.0136802527797,-1.98234325883677,"01/04/2020 00:00",44.0236802527797,-1.96234325883677
"SHINY",2020,"H6","Dimichtys.terreli",24,627,1254,NA,NA,"01/10/2020 00:00",44.0136802527797,-1.98234325883677,"01/10/2020 00:00",44.0236802527797,-1.96234325883677
"SHINY",2025,"H6","Dimichtys.terreli",26,0,0,NA,NA,"01/04/2025 00:00",44.0136802527797,-1.98234325883677,"01/04/2025 00:00",44.0236802527797,-1.96234325883677
"SHINY",2030,"H6","Dimichtys.terreli",31,432,864,NA,NA,"01/07/2030 00:00",44.0136802527797,-1.98234325883677,"01/07/2030 00:00",44.0236802527797,-1.96234325883677
"SHINY",2030,"H6","Dimichtys.terreli",30,0,0,NA,NA,"01/04/2030 00:00",44.0136802527797,-1.98234325883677,"01/04/2030 00:00",44.0236802527797,-1.96234325883677
"SHINY",2030,"H6","Dimichtys.terreli",32,84,168,NA,NA,"01/10/2030 00:00",44.0136802527797,-1.98234325883677,"01/10/2030 00:00",44.0236802527797,-1.96234325883677
"SHINY",2020,"H6","Dimichtys.terreli",21,0,0,NA,NA,"01/01/2020 00:00",44.0136802527797,-1.98234325883677,"01/01/2020 00:00",44.0236802527797,-1.96234325883677
"SHINY",2005,"H6","Dimichtys.terreli",12,2218,4436,NA,NA,"01/10/2005 00:00",44.0136802527797,-1.98234325883677,"01/10/2005 00:00",44.0236802527797,-1.96234325883677
"SHINY",2010,"H6","Dimichtys.terreli",14,0,0,NA,NA,"01/04/2010 00:00",44.0136802527797,-1.98234325883677,"01/04/2010 00:00",44.0236802527797,-1.96234325883677
"SHINY",2030,"H6","Dimichtys.terreli",29,1,2,NA,NA,"01/01/2030 00:00",44.0136802527797,-1.98234325883677,"01/01/2030 00:00",44.0236802527797,-1.96234325883677
"SHINY",2010,"H6","Dimichtys.terreli",15,1,2,NA,NA,"01/07/2010 00:00",44.0136802527797,-1.98234325883677,"01/07/2010 00:00",44.0236802527797,-1.96234325883677
"SHINY",2025,"H6","Dimichtys.terreli",25,0,0,NA,NA,"01/01/2025 00:00",44.0136802527797,-1.98234325883677,"01/01/2025 00:00",44.0236802527797,-1.96234325883677
"SHINY",2025,"H6","Dimichtys.terreli",27,0,0,NA,NA,"01/07/2025 00:00",44.0136802527797,-1.98234325883677,"01/07/2025 00:00",44.0236802527797,-1.96234325883677
"SHINY",2025,"H6","Dimichtys.terreli",28,2844,5688,NA,NA,"01/10/2025 00:00",44.0136802527797,-1.98234325883677,"01/10/2025 00:00",44.0236802527797,-1.96234325883677
"SHINY",2000,"H7","Dimichtys.terreli",5,43,86,NA,NA,"01/01/2000 00:00",44.0296268494427,-1.97607869649073,"01/01/2000 00:00",44.0296268494427,-1.99607869649073
"SHINY",2000,"H7","Dimichtys.terreli",8,0,0,NA,NA,"01/10/2000 00:00",44.0296268494427,-1.97607869649073,"01/10/2000 00:00",44.0296268494427,-1.99607869649073
"SHINY",2005,"H7","Dimichtys.terreli",11,647,1294,NA,NA,"01/07/2005 00:00",44.0296268494427,-1.97607869649073,"01/07/2005 00:00",44.0296268494427,-1.99607869649073
"SHINY",2015,"H7","Dimichtys.terreli",18,24023,48046,NA,NA,"01/04/2015 00:00",44.0296268494427,-1.97607869649073,"01/04/2015 00:00",44.0296268494427,-1.99607869649073
"SHINY",2005,"H7","Dimichtys.terreli",9,0,0,NA,NA,"01/01/2005 00:00",44.0296268494427,-1.97607869649073,"01/01/2005 00:00",44.0296268494427,-1.99607869649073
"SHINY",2000,"H7","Dimichtys.terreli",6,13544,27088,NA,NA,"01/04/2000 00:00",44.0296268494427,-1.97607869649073,"01/04/2000 00:00",44.0296268494427,-1.99607869649073
"SHINY",2020,"H7","Dimichtys.terreli",21,2029,4058,NA,NA,"01/01/2020 00:00",44.0296268494427,-1.97607869649073,"01/01/2020 00:00",44.0296268494427,-1.99607869649073
"SHINY",2000,"H7","Dimichtys.terreli",7,6844,13688,NA,NA,"01/07/2000 00:00",44.0296268494427,-1.97607869649073,"01/07/2000 00:00",44.0296268494427,-1.99607869649073
"SHINY",1999,"H7","Dimichtys.terreli",4,3609.78,7219.56,NA,NA,"01/10/1999 00:00",44.0296268494427,-1.97607869649073,"01/10/1999 00:00",44.0296268494427,-1.99607869649073
"SHINY",1999,"H7","Dimichtys.terreli",1,1648.13,3296.26,NA,NA,"01/01/1999 00:00",44.0296268494427,-1.97607869649073,"01/01/1999 00:00",44.0296268494427,-1.99607869649073
"SHINY",1999,"H7","Dimichtys.terreli",3,5754.04,11508.08,NA,NA,"01/07/1999 00:00",44.0296268494427,-1.97607869649073,"01/07/1999 00:00",44.0296268494427,-1.99607869649073
